repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
explosion/spaCy,73698326dff6ddf58cb56486f158538dda11c001,73698326df,Update inmemorylookupkb.mdx (#12586)  Example does not refer to the in memory lookup,other,Unknown,Kenneth Enevoldsen,2023-05-02 12:51:13+02:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
holoviz/holoviews,4762cc17d88f1b5c63d6ac6942dc4e5453b61222,4762cc17d8,Ensure .stack works on Areas with different vdims (#5693),other,Python,Theom,2023-05-04 10:12:39+02:00,10,3,0,0,35,8,4,3,4,4.25,0,clean,Python,2021-2023,1.0,,3.89,0.6,0.85,0
holoviz/holoviews,15678f0768cba525f4b9977dc70bb87573ef9e85,15678f0768,Minor changes to prepare for Param 2.0 (#5704),other,Python,Maxime Liquet,2023-05-04 10:14:45+02:00,10,3,0,0,1,1,1,0,1,14.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,7.0,0
holoviz/holoviews,7be3a7ff2044dd5c72490604a75c22c8e3bdbd93,7be3a7ff20,Support partial notebook extension loading (#5703),other,Python,Philipp Rudiger,2023-05-04 10:15:01+02:00,10,3,0,0,8,4,2,0,3,14.33,0,clean,Python,2021-2023,1.0,,1.6,0.0,4.78,55
holoviz/holoviews,8d4cf0a9f303c6d863abd8744c2fb11b93e6db79,8d4cf0a9f3,Handle warnings from tests and remove ipykernel and fsspec pins  (#5649),test,Python,Simon Høxbro Hansen,2023-05-04 12:41:59+02:00,12,3,0,0,2,15,3,1,2,1.5,0,clean,Python,2021-2023,1.0,,0.12,0.25,0.38,0
holoviz/holoviews,4ea53c0dbde16fe5ddc3fe3504c6bff9e359196d,4ea53c0dbd,Swap order of dash import (#5706)  [skip ci],other,Python,Simon Høxbro Hansen,2023-05-04 12:54:32+02:00,12,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
holoviz/holoviews,4321b1975482f60dfb48d23bbae8e0a04fc6c1e2,4321b19754,Add `base_properties` to PointPlot (#5705),feature,Python,Simon Høxbro Hansen,2023-05-04 14:00:37+02:00,14,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
explosion/spaCy,dbc71ecd44146c260ce6b0a9047e525e7ed8680a,dbc71ecd44,"Remove #egg from download URLs (#12567)  The current URLs will become invalid in pip 25.0. According to the pip docs, the egg= URLs are currently only needed for editable VCS installs.",docs,Python,Adriane Boyd,2023-05-04 17:13:12+02:00,17,3,0,0,0,3,1,0,1,3.0,0,clean,Python,2021-2023,1.0,,0.0,0.0,1.5,0
holoviz/holoviews,0363de44f25e7b5accecfa78b2d0dd639dd09eba,0363de44f2,Enable webgl as by default (#5708),other,Python,Simon Høxbro Hansen,2023-05-05 10:57:09+02:00,10,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
holoviz/holoviews,95a282ff6402617032c540e94ead47616a729556,95a282ff64,Implement 1D downsampling including LTTB algorithm (#5552)  Co-authored-by: Simon Høxbro Hansen <simon.hansen@me.com>,feature,Python,Philipp Rudiger,2023-05-06 11:30:51+02:00,11,5,1,0,445,205,5,0,13,10.23,1,szz,Python,2021-2023,0.333,6372.0,2.16,0.0,1.7,55
explosion/spaCy,fbd12eb4a4c75f193f2badbeebf8967ac52350ef,fbd12eb4a4,Set version to v3.6.0.dev0,other,Python,Adriane Boyd,2023-05-08 09:10:35+02:00,9,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,46ce66021a1f6c6f18914546051199b478e63040,46ce66021a,Temporarily skip download CLI related tests in CI,test,Unknown,Adriane Boyd,2023-05-08 09:17:33+02:00,9,0,0,0,27,27,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.96,0.5,0.0,0
explosion/spaCy,6f314f99c42c3503b89391798a58befbbc23bee4,6f314f99c4,"Use Latin normalization for Serbian attrs (#12608)  * Use Latin normalization for Serbian attrs  Use Latin normalization for Serbian `NORM`, `PREFIX`, and `SUFFIX`.  * Update NORMs in tokenizer ex",bugfix,Python,Adriane Boyd,2023-05-08 12:33:56+02:00,12,0,0,0,79,8,4,2,7,1.43,0,clean,Python,2021-2023,1.0,,8.78,0.4,0.29,0
holoviz/holoviews,28b05f5a3ce91d2ea470c6aa5bb3f992c6869c08,28b05f5a3c,Update to support Bokeh's Quad instead of Rect (#5702),other,Python,Simon Høxbro Hansen,2023-05-08 14:41:07+02:00,14,0,0,0,31,73,3,1,5,2.8,0,clean,Python,2021-2023,1.0,,0.42,0.25,0.7,0
explosion/spaCy,1279b464bb2868b027b3690a9329091e153e9f23,1279b464bb,In initialize only calculate current vectors hash if needed (#12607),other,Python,Adriane Boyd,2023-05-08 16:51:58+02:00,16,0,0,0,5,4,1,0,1,12.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,6.0,0
holoviz/holoviews,783c7ace7dfd0e4bfb92172e31cacc9c07dc1fa1,783c7ace7d,Add changelog for v1.16.0 release (#5710),feature,Unknown,Simon Høxbro Hansen,2023-05-08 18:17:40+02:00,18,0,0,0,209,5,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,34.83,0.0,0.0,0
holoviz/holoviews,f4c4c1209469f5dd67c9a54d3266b0f7e1e0ee6c,f4c4c12094,Update set_param to update (#5713),other,Python,Simon Høxbro Hansen,2023-05-09 09:06:07+02:00,9,1,0,0,26,26,18,0,18,11.94,0,clean,Python,2021-2023,1.0,,0.96,0.0,0.63,0
explosion/spaCy,eb3960a15abcf1a77a034bc5f22bea153f428de6,eb3960a15a,"Add LatinCy models to universe.json (#12597)  * Add LatinCy models to universe.json  * Update website/meta/universe.json  Add install code for LatinCy models to 'code_example'  Co-authored-by: A",feature,Unknown,Patrick J. Burns,2023-05-09 12:02:45+02:00,12,1,0,0,27,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,27.0,0.0,0.0,0
explosion/spaCy,15f16db6ca3fd10a9667358d2f7b7e6eaf967e0a,15f16db6ca,Fix typo (#12615),bugfix,Unknown,Patrick J. Burns,2023-05-09 15:52:34+02:00,15,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,d11b549195ce669caa0480804a22019150513be0,d11b549195,"chore: added adept-augmentations to the spacy universe (#12609)  * chore: added adept-augmentations to the spacy universe  * Apply suggestions from code review  Co-authored-by: Basile Dura <bdura@",feature,Unknown,David Berenstein,2023-05-10 13:16:16+02:00,13,2,0,0,50,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,50.0,0.0,0.0,0
explosion/spaCy,a56ab98e3c00c6ffd63e6a8359c129ec535b2cc9,a56ab98e3c,"parsigs universe (#12616)  * parsigs universe  * added model installation explanation in the description  * Update website/meta/universe.json  Co-authored-by: Basile Dura <bdura@users.noreply.gi",feature,Unknown,royashcenazi,2023-05-10 13:19:28+02:00,13,2,0,0,24,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,12.0,0.0,0.0,0
explosion/spaCy,3252f6b13fd357e0ce3f1ba41b9acff11f0d3839,3252f6b13f,"Parsigs universe 3 (#12617)  * parsigs universe  * added model installation explanation in the description  * Update website/meta/universe.json  Co-authored-by: Basile Dura <bdura@users.noreply.",feature,Unknown,royashcenazi,2023-05-10 13:49:51+02:00,13,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,b5af0fe836945ce4b1b63dbd10606d2fe2ad9789,b5af0fe836,"Revert ""Use Latin normalization for Serbian attrs (#12608)"" (#12621)  This reverts commit 6f314f99c42c3503b89391798a58befbbc23bee4.  We are reverting this until we can support this normalization mor",other,Python,Adriane Boyd,2023-05-11 11:54:16+02:00,11,3,0,0,8,79,4,2,7,1.43,0,clean,Python,2021-2023,1.0,,0.1,0.4,0.29,0
explosion/spaCy,88680a6eed1c0a3b76975cc236ca820a53773c0e,88680a6eed,docs: remove invalid huggingface-hub push argument (#12624),docs,Unknown,Kenneth Enevoldsen,2023-05-12 09:40:28+02:00,9,4,0,0,1,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.33,0.0,0.0,0
explosion/spaCy,3637148c4d7b3677fff9ba7c2800b78a2b3dd694,3637148c4d,"Add scorer option to return per-component scores (#12540)  * Add scorer option to return per-component scores  Add `per_component` option to `Language.evaluate` and `Scorer.score` to return scores ",feature,Python,Adriane Boyd,2023-05-12 15:36:54+02:00,15,4,0,0,111,67,8,1,9,7.56,0,clean,Python,2021-2023,1.0,,1.63,0.11,0.84,0
explosion/spaCy,f96b9e03df0b8cfd60de93d1853b6583e8da7729,f96b9e03df,build: bump typer version to accept >=0.3<0.10 (#12631),other,Unknown,Basile Dura,2023-05-15 08:06:58+02:00,8,0,0,0,2,2,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
explosion/spaCy,2dd8825f09c81c8574957bbdd9d25dd7ef377668,2dd8825f09,docs: add comment on `offset_x` argument (#12630),feature,Unknown,Basile Dura,2023-05-15 11:42:47+02:00,11,0,0,0,11,6,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.57,0.0,0.0,0
explosion/spaCy,3dc445df8d868a6cfaf1926df3a8a54a3085e593,3dc445df8d,"Fix new tags in docs for v3.5.x (#12629)  * Fix new tags in docs for v3.5.x  * Fix new tag",bugfix,Unknown,Adriane Boyd,2023-05-15 12:06:58+02:00,12,0,0,0,6,6,2,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.86,0.0,0.0,0
explosion/spaCy,83b6f488cb692e83e4f40d0d09180b3af85da75d,83b6f488cb,"universe: Update examples Adept Augementation (#12620)  * Update universe.json  * chore: changed readme example as suggested by Vincent Warmerdam (koaning)",docs,Unknown,David Berenstein,2023-05-15 14:09:33+02:00,14,0,0,0,18,16,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.06,0.0,0.0,0
plotly/plotly.py,ff43b7315b6a36d9300e08080ccb2bf28f4ea49e,ff43b7315b,Update legend.md,other,Unknown,Liam Connors,2023-05-17 10:14:54-04:00,10,2,0,0,1,3,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.25,0.0,0.0,0
plotly/plotly.py,ff0a454e217c8f1440f977a1961052bdd60f2b56,ff0a454e21,Update CHANGELOG.md,other,Unknown,Liam Connors,2023-05-17 10:16:33-04:00,10,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
plotly/plotly.py,6cb115c9892236160ec04a0711f8f406c7877636,6cb115c989,Update doc/python/colorscales.md,docs,Unknown,Liam Connors,2023-05-17 10:17:17-04:00,10,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,58779c24ef143eab77ecbaf0ea7e0ebc060bbdf0,58779c24ef,"Remove shorthand for output-file in spacy apply (#12636)  The output-file argument is positional, so can't use a shorthand like -o.",other,Unknown,Lj Miranda,2023-05-17 12:36:29+02:00,12,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,873c16a4df04307be67264107a8bef99bbb89755,873c16a4df,"Malay language support (#12602)  * add malay lang  * fix token len  * black format  * reformat conftest malay  * remove exceptions not exist in dbp  * format code",bugfix,Python,Sani,2023-05-17 12:45:21+02:00,12,2,0,0,3936,0,13,4,22,2.0,0,clean,Python,2021-2023,1.0,,3936.0,0.29,0.14,0
explosion/spaCy,df083f91a581ea59aae71c3a4fbd83c2f309c675,df083f91a5,Add Malay to website languages (#12643),feature,Unknown,Adriane Boyd,2023-05-17 13:13:43+02:00,13,2,0,0,5,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,5.0,0.0,0.0,0
explosion/spaCy,95fd46b1dd8046dce617725044e72736f04aa63a,95fd46b1dd,feat: add type hinting on SpanGroup.__iter__ (#12642),feature,Unknown,Basile Dura,2023-05-17 14:20:00+02:00,14,2,0,0,3,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
plotly/plotly.py,411d66a259aa2f1ba8b8b73529944b571fab9859,411d66a259,"changelog for use_2to3, and fix setup.cfg as also mentioned in issue #4193",bugfix,Unknown,alexcjohnson,2023-05-19 09:57:50-04:00,9,4,0,0,2,1,2,0,0,0.0,1,keyword_strict,Python,2021-2023,0.4,,1.0,0.0,0.0,0
plotly/plotly.py,3b4b324b23f3819f665003c3432ad3c6d7fa9136,3b4b324b23,"explicitly set figure height, for jupyterlab v4",other,TypeScript,alexcjohnson,2023-05-19 09:59:20-04:00,9,4,0,0,9,7,3,0,2,2.0,0,clean,Python,2021-2023,1.0,,1.12,0.0,0.5,1
explosion/spaCy,6930a6bf454bdae4ef12593c42896bf093315f8e,6930a6bf45,Add spaCy VSCode extension materials (#12592),feature,Unknown,Victoria,2023-05-19 14:38:53+02:00,14,4,0,0,52,14,4,0,0,0.0,0,clean,Python,2021-2023,1.0,,3.47,0.0,0.0,0
plotly/plotly.py,1c1d63b08231076ff166040112f5dc517f9ea01d,1c1d63b082,Fixed a typo in figure-factory-subplots.md  Fixed the world's smallest typo in the doc file for figure factory.,bugfix,Unknown,Ryan Folks,2023-05-22 09:22:58-04:00,9,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
explosion/spaCy,6ea415548709a5dc111ca5ddd713bd6a0200b2aa,6ea4155487,"feat: add comparison operators in `span.pyi` (#12652)  * feat: add comparison operators in span.pyi  remove Cython-specific `__richcmp__`  * fix: comparison operators should be defined for any oth",bugfix,Unknown,Basile Dura,2023-05-23 08:50:37+02:00,8,1,0,0,12,5,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,0.0,0
explosion/spaCy,1f088cbf4ae5811ed4fbbd97b298db9f81aa4252,1f088cbf4a,"CI: Disable fail-fast (#12658)  While the typing_extensions/pydantic `Literal` bugs are being sorted out, disable fail-fast so the rest of the CI is available for development purposes.",bugfix,Unknown,Adriane Boyd,2023-05-23 10:48:06+02:00,10,1,0,0,1,1,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.5,0.0,0
explosion/spaCy,f0e0206b7792a23dcf5c9633d1ccb24ee8646122,f0e0206b77,update universe for spacypdfreader (#12661),other,Unknown,Vinit Ravishankar,2023-05-23 13:28:48+02:00,13,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,a8fa9dd4f711124ce4eef0d16a2a6707672eb8fd,a8fa9dd4f7,Apply suggestions from code review,other,Python,Alex Johnson,2023-05-24 10:19:05-04:00,10,2,0,0,3,4,2,0,2,18.0,0,clean,Python,2021-2023,1.0,,0.6,0.0,6.0,0
explosion/spaCy,9b7a59c325c85f49f8e978c9d9b8b29b42e577cb,9b7a59c325,"Revert ""CI: Disable fail-fast (#12658)"" (#12676)  This reverts commit 1f088cbf4ae5811ed4fbbd97b298db9f81aa4252.",other,Unknown,Adriane Boyd,2023-05-26 10:57:02+02:00,10,4,0,0,1,1,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.5,0.0,0
explosion/spaCy,c936db2fafd84e2488da7fac79dc8b2ee7bf2036,c936db2faf,"Address numpy 1.25 deprecations in test suite (#12684)  * Address upcoming numpy v1.25 deprecations in test suite  * Temporarily test most recent numpy prerelease in CI  * Revert ""Temporarily test",feature,Python,Adriane Boyd,2023-05-31 17:23:07+02:00,17,2,0,0,1,1,1,1,2,1.0,0,clean,Python,2021-2023,1.0,,0.5,0.5,0.5,0
explosion/spaCy,05df59fd4ad3088112aa23d852ff989926683cc2,05df59fd4a,"[DOCS] add vetiver to spacy universe (#12557)  * add vetiver to spacy universe  * remove image  * update logo to render correctly in thumbnail  * apply Basil's suggestion  Co-authored-by: Basi",feature,Unknown,Isabel Zimmerman,2023-06-01 17:11:18+02:00,17,3,0,0,31,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,31.0,0.0,0.0,0
explosion/spaCy,c4112a1da3e88f54f997ac90036e4c184d22098f,c4112a1da3,"Require that all SpanGroup spans are from the current doc (#12569)  * Require that all SpanGroup spans are from the current doc  The restriction on only adding spans from the current doc were alread",feature,Python,Adriane Boyd,2023-06-01 19:19:17+02:00,19,3,0,0,51,9,6,3,6,2.0,0,clean,Python,2021-2023,1.0,,5.1,0.43,0.29,0
holoviz/holoviews,e651f948461c60f566f50451a9d05eb9ee9c4c03,e651f94846,Add show_versions helper function (#5725),feature,Python,Simon Høxbro Hansen,2023-06-02 10:53:47+02:00,10,4,0,0,57,0,2,0,2,2.0,0,clean,Python,2021-2023,1.0,,57.0,0.0,0.67,0
holoviz/holoviews,c3905021c9377dfcc49d00fc3bfdfc35c6a6e418,c3905021c9,Update to Google Analytics 4 (#5732),other,Python,Philipp Rudiger,2023-06-02 10:53:58+02:00,10,4,0,0,1,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.33,0.0,0.0,56
holoviz/holoviews,2afd868880a63af0f0633ffb18098d9caa548273,2afd868880,Update to support Datashader on Python 3.11  (#5720),other,Python,Simon Høxbro Hansen,2023-06-02 12:21:46+02:00,12,4,0,0,15,26,4,2,0,0.0,0,clean,Python,2021-2023,1.0,,0.56,0.4,0.0,0
holoviz/holoviews,0ff18ac96e6a3e73e53352974d7f7a2a4331170c,0ff18ac96e,Ignore reference already known warning from Bokeh (#5734),other,Python,Simon Høxbro Hansen,2023-06-02 12:22:03+02:00,12,4,0,0,6,0,1,0,2,9.5,0,clean,Python,2021-2023,1.0,,6.0,0.0,4.75,0
holoviz/holoviews,16330841ce2a6a53910e73854da4ce9550370ca5,16330841ce,Upgrade to latest nbsite and pydata-sphinx-theme (#5724)  Co-authored-by: Simon Høxbro Hansen <simon.hansen@me.com>,test,Python,Philipp Rudiger,2023-06-02 12:30:26+02:00,12,4,0,0,14,167,7,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.08,0.0,0.0,56
holoviz/holoviews,8ff79768743aff865ed5d42246d67c61042abefb,8ff7976874,Add copybutton extension (#5735)  [skip ci],feature,Python,Simon Høxbro Hansen,2023-06-02 13:32:55+02:00,13,4,0,0,2,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,0.0,0
explosion/spaCy,c3c064ace40f4f310d2d220b54b4dc0325a1e3ba,c3c064ace4,"fix: `InitializableComponent` type hints (#12692)  * fix: InitializableComponent type hints  * fix: avoid circular dependency  * style: clean imports in language.py  * style: use relative import",bugfix,Python,Basile Dura,2023-06-02 14:29:52+02:00,14,4,0,0,8,3,2,0,4,4.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,1.33,0
holoviz/holoviews,d6298a419b10594c655acc9a91b7492625db552e,d6298a419b,Add workaround for numpy arrays with object dtype (#5733),feature,Python,Simon Høxbro Hansen,2023-06-02 16:06:45+02:00,16,4,0,0,29,2,3,0,3,4.33,0,clean,Python,2021-2023,1.0,,9.67,0.0,1.08,0
holoviz/holoviews,321d8ea161bccd6c089b9e11050599cf886d0de9,321d8ea161,Add enable_mathjax and set it and inline to False (#5729),feature,Python,Simon Høxbro Hansen,2023-06-02 16:56:47+02:00,16,4,0,0,8,3,2,0,3,15.33,0,clean,Python,2021-2023,1.0,,2.0,0.0,5.11,0
plotly/plotly.py,8df887d6e3ceb338a2a65e3b02336bc4e64171e6,8df887d6e3,pin jupyterlab=3 in full_build CI job,other,Unknown,alexcjohnson,2023-06-02 17:42:40-04:00,17,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,1
holoviz/holoviews,d1762bee74cf62154fad2f5c5259eb83461100f6,d1762bee74,Attempt at fixing build (#5738),bugfix,Unknown,Simon Høxbro Hansen,2023-06-02 17:45:11+02:00,17,4,0,0,2,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,2.0,0.0,0.0,0
plotly/plotly.py,973b1399f7db6a464cc9c3962bf0c95d5b6ecb66,973b1399f7,changelog for jlab4 fix,bugfix,Unknown,alexcjohnson,2023-06-02 18:02:18-04:00,18,4,0,0,1,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,1
holoviz/holoviews,c9856c034aef873c42121d4f9fbd69a18a7e225c,c9856c034a,Add changelog v1.16.1 (#5737),feature,Python,Simon Høxbro Hansen,2023-06-02 19:14:28+02:00,19,4,0,0,63,2,4,0,0,0.0,0,clean,Python,2021-2023,1.0,,21.0,0.0,0.0,0
plotly/plotly.py,e2ec195fe4e9d619190999715f975a54d39683d8,e2ec195fe4,Mock absent webbrowser module,other,Python,Bart Broere,2023-06-03 16:59:13+02:00,16,5,1,0,2,6,1,1,1,1.0,0,clean,Python,2021-2023,1.0,,0.29,0.5,0.5,0
plotly/plotly.py,d0ee161b39c27efedd143b8757cae2f47e0b9083,d0ee161b39,np.int is a deprecated copy of the built-in int,other,Python,Bart Broere,2023-06-03 17:03:30+02:00,17,5,1,0,1,1,1,1,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.5,0.0,0
plotly/plotly.py,2248f1d6960f74b30c4f2054ec232ca3a4670719,2248f1d696,"Revert ""Mock absent webbrowser module""  This reverts commit e2ec195fe4e9d619190999715f975a54d39683d8.",other,Python,Bart Broere,2023-06-03 17:21:42+02:00,17,5,1,0,6,2,1,1,1,1.0,0,clean,Python,2021-2023,1.0,,2.0,0.5,0.5,0
plotly/plotly.py,855f6225b072d250f3c90ce086e43f8d3bb2743a,855f6225b0,This should crash the test,test,Python,Bart Broere,2023-06-03 17:32:33+02:00,17,5,1,0,1,0,1,1,1,1.0,0,clean,Python,2021-2023,1.0,,1.0,0.5,0.5,0
plotly/plotly.py,7965119a78c19f0ed1fe9ab24b911c6e7280c41f,7965119a78,Apply suggestion,other,Python,Bart Broere,2023-06-03 17:34:17+02:00,17,5,1,0,2,1,1,1,1,1.0,0,clean,Python,2021-2023,1.0,,1.0,0.5,0.5,0
plotly/plotly.py,74968c1f0c70074618f39d24e23c3f03a67b0033,74968c1f0c,Temporarily make webbrowser module absent the right way,other,Python,Bart Broere,2023-06-03 17:43:53+02:00,17,5,1,0,16,8,1,1,2,2.0,0,clean,Python,2021-2023,1.0,,1.78,0.5,1.0,0
plotly/plotly.py,cdc7ffdc6aa021eeea9efb69f7c56d186870ab2d,cdc7ffdc6a,Run black,other,Python,Bart Broere,2023-06-03 17:51:36+02:00,17,5,1,0,7,2,1,1,2,2.0,0,clean,Python,2021-2023,1.0,,2.33,0.5,1.0,0
plotly/plotly.py,83b76b67d516d1bb6189c87f24a2c7121b5c2dff,83b76b67d5,added test,feature,Python,AaronStiff,2023-06-04 14:39:47-03:00,14,6,1,0,27,0,1,1,1,1.0,0,clean,Python,2021-2023,1.0,,27.0,0.5,0.5,0
plotly/plotly.py,5f139279bc209a4eb58d34034c6da534a901c8fb,5f139279bc,update changelog,other,Unknown,AaronStiff,2023-06-04 14:47:37-03:00,14,6,1,0,1,0,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
plotly/plotly.py,507b25fcc77f0cf54d4af0fb5cb8007298fa7fdd,507b25fcc7,Update pie-charts.md,other,Unknown,Liam Connors,2023-06-06 11:50:32-04:00,11,1,0,0,29,3,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,7.25,0.0,0.0,0
plotly/plotly.py,f2473db48992b93aea4986dde61bf0c75ff4e46c,f2473db489,Update pattern-hatching-texture.md,other,Unknown,Liam Connors,2023-06-06 11:53:39-04:00,11,1,0,0,4,4,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.8,0.0,0.0,0
plotly/plotly.py,04f682d319f2cf7546ec4965742418ec2d556341,04f682d319,Update pattern-hatching-texture.md,other,Unknown,Liam Connors,2023-06-06 11:54:47-04:00,11,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,30a55a34ba4f7c3d7a1dff4e3d3eab3c8f339c28,30a55a34ba,Update CHANGELOG.md,other,Unknown,Liam Connors,2023-06-06 13:13:45-04:00,13,1,0,0,2,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.0,0.0,0.0,0
holoviz/holoviews,25ac94a4d075cf56f41e35fe81afe2da2c78be47,25ac94a4d0,Fix failing tests (#5742),bugfix,Python,Simon Høxbro Hansen,2023-06-06 15:22:57+02:00,15,1,0,0,7,1,2,1,0,0.0,0,clean,Python,2021-2023,1.0,,3.5,0.33,0.0,0
plotly/plotly.py,c26af7bda416957be583f55efd7079fbe5c572f9,c26af7bda4,Update funnel-charts.md,other,Unknown,Liam Connors,2023-06-06 15:32:57-04:00,15,1,0,0,23,3,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,5.75,0.0,0.0,0
plotly/plotly.py,c24c060d1ad3ee87f5a19ab2f3d7956cf970526d,c24c060d1a,Update pattern-hatching-texture.md,other,Unknown,Liam Connors,2023-06-06 15:36:54-04:00,15,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.67,0.0,0.0,0
plotly/plotly.py,253fa4e0b0044a420585a78c65c0f7e9654a726c,253fa4e0b0,Update sunburst-charts.md,other,Unknown,Liam Connors,2023-06-06 16:25:51-04:00,16,1,0,0,32,4,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,6.4,0.0,0.0,0
plotly/plotly.py,7570bbf4a8dbe29c7f97fcb4de9a1adf02897e42,7570bbf4a8,Update treemaps.md,other,Unknown,Liam Connors,2023-06-06 20:02:41-04:00,20,1,0,0,24,2,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,8.0,0.0,0.0,0
plotly/plotly.py,a97b2b4440b3273abc7baea6a988eb0cfcc98dbe,a97b2b4440,Update icicle-charts.md,other,Unknown,Liam Connors,2023-06-06 20:13:53-04:00,20,1,0,0,28,4,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,5.6,0.0,0.0,0
plotly/plotly.py,96ae27145c0aded9bb0f9f434fcee37a93e67106,96ae27145c,formatting,other,Unknown,Liam Connors,2023-06-06 20:24:56-04:00,20,1,0,0,24,19,4,0,0,0.0,0,clean,Python,2021-2023,1.0,,1.2,0.0,0.0,0
plotly/plotly.py,d92676c869bb39b808caf60abf90713238dba3a8,d92676c869,Update icicle-charts.md,other,Unknown,Liam Connors,2023-06-06 20:27:36-04:00,20,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2021-2023,1.0,,0.5,0.0,0.0,0
